exec_key,instr_list,original_val,corrupted_val,affected_bit_pos,sdc,benign,crash,error,value_diff,dyn_instr_count,detection_count
1465860961763004,"  %201 = sub i64 %injectError52# %phidx_9",4,5,0,1,0,0,0,3.4091224969e+20,7827284,2
1465860967668877,"  %201 = add nsw i64 %190# %injectError",17494,17490,2,1,0,0,0,2.76578730831e+18,8501230,0
Not Available,,,,,0,0,1,0,1.0,11505238,0
Not Available,,,,,0,0,1,0,1.0,10476135,0
Not Available,,,,,0,0,1,0,1.0,4532980,0
1465860985716169,"  %192 = add nsw i64 %190# %injectError4",14234,6042,13,1,0,0,0,2.6129686454e+18,12134759,0
Not Available,,,,,0,0,1,0,1.0,6996615,0
Not Available,,,,,0,0,1,0,1.0,8318845,0
Not Available,,,,,0,0,1,0,1.0,9962686,0
Not Available,,,,,0,0,1,0,1.0,10249930,0
Not Available,,,,,0,0,1,0,1.0,5513635,0
1465861013167992,"  %221 = add nsw i64 %210# %injectError",659,17043,14,1,0,0,0,3.54756756844e+18,10524682,0
Not Available,,,,,0,0,1,0,1.0,7253669,0
Not Available,,,,,0,0,1,0,1.0,11763952,0
Not Available,,,,,0,0,1,0,1.0,11976916,0
1465861034979726,"  %192 = add nsw i64 %190# %injectError4",1440,-9223372036854774368,63,0,1,0,0,0.0,13503885,0
Not Available,,,,,0,0,1,0,1.0,15542418,0
Not Available,,,,,0,0,1,0,1.0,14540030,0
Not Available,,,,,0,0,1,0,1.0,6537730,0
Not Available,,,,,0,0,1,0,1.0,10556401,0
Not Available,,,,,0,0,1,0,1.0,16709050,0
Not Available,,,,,0,0,1,0,1.0,8572058,0
Not Available,,,,,0,0,1,0,1.0,11355466,0
Not Available,,,,,0,0,1,0,1.0,11943778,0
Not Available,,,,,0,0,1,0,1.0,8686849,0
Not Available,,,,,0,0,1,0,1.0,11186325,0
Not Available,,,,,0,0,1,0,1.0,6052810,0
Not Available,,,,,0,0,1,0,1.0,7503889,0
Not Available,,,,,0,0,1,0,1.0,7282450,0
Not Available,,,,,0,0,1,0,1.0,11953670,0
1465861104307016,"  %201 = sub i64 %injectError52# %phidx_9",4,16388,14,1,0,0,0,2.28541590668e+20,10080242,2
Not Available,,,,,0,0,1,0,1.0,9202285,0
Not Available,,,,,0,0,1,0,1.0,10662508,0
1465861120023605,"  %192 = add nsw i64 %190# %injectError4",21698,17602,12,1,0,0,0,3.34670895317e+18,9952138,0
Not Available,,,,,0,0,1,0,1.0,8736106,0
Not Available,,,,,0,0,1,0,1.0,13163956,0
Not Available,,,,,0,0,1,0,1.0,8959610,0
Not Available,,,,,0,0,1,0,1.0,9522487,0
Not Available,,,,,0,0,1,0,1.0,7120072,0
Not Available,,,,,0,0,1,0,1.0,10343716,0
1465861153083828,"  %192 = add nsw i64 %190# %injectError4",14520,15544,10,1,0,0,0,3.89105402285e+18,11607420,0
Not Available,,,,,0,0,1,0,1.0,8929500,0
Not Available,,,,,0,0,1,0,1.0,8583130,0
Not Available,,,,,0,0,1,0,1.0,6017095,0
Not Available,,,,,0,0,1,0,1.0,6384160,0
Not Available,,,,,0,0,1,0,1.0,9779692,0
Not Available,,,,,0,0,1,0,1.0,7470912,0
Not Available,,,,,0,0,1,0,1.0,7326410,0
Not Available,,,,,0,0,1,0,1.0,11313850,0
Not Available,,,,,0,0,1,0,1.0,5270230,0
Not Available,,,,,0,0,1,0,1.0,7692330,0
Not Available,,,,,0,0,1,0,1.0,5515290,0
Not Available,,,,,0,0,1,0,1.0,10164140,0
Not Available,,,,,0,0,1,0,1.0,5288682,0
Not Available,,,,,0,0,1,0,1.0,10836910,0
1465861214764293,"  %192 = add nsw i64 %190# %injectError4",31524,31012,9,1,0,0,0,4.43772697976e+18,8505019,0
1465861221259377,"  %192 = add nsw i64 %190# %injectError4",13922,30306,14,1,0,0,0,3.79350811733e+18,10991754,0
Not Available,,,,,0,0,1,0,1.0,17402081,0
Not Available,,,,,0,0,1,0,1.0,8914202,0
Not Available,,,,,0,0,1,0,1.0,6338068,0
1465861241719012,"  %201 = sub i64 %injectError52# %phidx_9",4,6,1,1,0,0,0,1.65852414691e+20,9249250,2
Not Available,,,,,0,0,1,0,1.0,7777284,0
Not Available,,,,,0,0,1,0,1.0,8309318,0
Not Available,,,,,0,0,1,0,1.0,8937218,0
1465861260246532,"  %201 = sub i64 %injectError52# %phidx_9",4,2305843009213693956,61,0,1,0,0,0.0,7464847,0
Not Available,,,,,0,0,1,0,1.0,15381130,0
Not Available,,,,,0,0,1,0,1.0,13004512,0
Not Available,,,,,0,0,1,0,1.0,8553730,0
1465861280358929,"  %201 = sub i64 %injectError52# %phidx_9",4,0,2,1,0,0,0,2.76996809273e+20,11978914,2
Not Available,,,,,0,0,1,0,1.0,8153935,0
Not Available,,,,,0,0,1,0,1.0,5708482,0
Not Available,,,,,0,0,1,0,1.0,8637240,0
Not Available,,,,,0,0,1,0,1.0,9877180,0
Not Available,,,,,0,0,1,0,1.0,12656609,0
Not Available,,,,,0,0,1,0,1.0,4739860,0
Not Available,,,,,0,0,1,0,1.0,15651659,0
Not Available,,,,,0,0,1,0,1.0,7126554,0
Not Available,,,,,0,0,1,0,1.0,7872560,0
Not Available,,,,,0,0,1,0,1.0,4593045,0
Not Available,,,,,0,0,1,0,1.0,5050098,0
1465861332157087,"  %201 = add nsw i64 %190# %injectError",41556,2305843009213735508,61,0,1,0,0,0.0,13498940,0
Not Available,,,,,0,0,1,0,1.0,9983456,0
Not Available,,,,,0,0,1,0,1.0,6661375,0
1465861348258472,"  %192 = sub i64 %injectError50# %phidx_30",4,6,1,1,0,0,0,7.94979377355e+19,8433772,2
Not Available,,,,,0,0,1,0,1.0,12928114,0
Not Available,,,,,0,0,1,0,1.0,7674094,0
Not Available,,,,,0,0,1,0,1.0,6552710,0
1465861367878453,"  %192 = sub i64 %injectError50# %phidx_30",4,68,6,1,0,0,0,9.25052724889e+19,10481574,2
Not Available,,,,,0,0,1,0,1.0,8357306,0
1465861379663498,"  %159 = sub i64 %injectError45# %injectError4",202,200,1,1,0,0,0,8.68644128126e+19,16222140,2
1465861388290084,"  %192 = add nsw i64 %190# %injectError4",3652,3668,4,1,0,0,0,2.12249845085e+18,6390238,0
Not Available,,,,,0,0,1,0,1.0,5885119,0
Not Available,,,,,0,0,1,0,1.0,7804790,0
Not Available,,,,,0,0,1,0,1.0,8263288,0
Not Available,,,,,0,0,1,0,1.0,13937626,0
1465861414983116,"  %192 = add nsw i64 %190# %injectError4",25648,25656,3,1,0,0,0,4.30702604516e+18,12316276,0
Not Available,,,,,0,0,1,0,1.0,9557002,0
Not Available,,,,,0,0,1,0,1.0,5101024,0
Not Available,,,,,0,0,1,0,1.0,10974467,0
Not Available,,,,,0,0,1,0,1.0,5896546,0
1465861439884850,"  %192 = sub i64 %injectError50# %phidx_30",4,12,3,1,0,0,0,8.81660720786e+19,11592850,2
1465861447263847,"  %212 = add i64 %190# ",16,24,3,1,0,0,0,6.25329863285e+18,7151581,0
1465861453698919,"  %244 = or i64 %231# ",137,169,5,1,0,0,0,1.29098646745e+18,8970516,0
1465861461016982,"  %212 = add i64 %190# ",116,112,2,1,0,0,0,3.25324313811e+17,14689784,0
Not Available,,,,,0,0,1,0,1.0,16353822,0
Not Available,,,,,0,0,1,0,1.0,4661035,0
Not Available,,,,,0,0,1,0,1.0,10643534,0
Not Available,,,,,0,0,1,0,1.0,18476776,0
Not Available,,,,,0,0,1,0,1.0,6556798,0
Not Available,,,,,0,0,1,0,1.0,8046164,0
1465861494858881,"  %212 = add i64 %190# ",180,148,5,1,0,0,0,5.19959040248e+18,9386086,0
Not Available,,,,,0,0,1,0,1.0,17113570,0
Not Available,,,,,0,0,1,0,1.0,8160470,0
Not Available,,,,,0,0,1,0,1.0,9325466,0
Not Available,,,,,0,0,1,0,1.0,9705490,0
1465861520089714,"  %192 = sub i64 %injectError50# %phidx_30",4,5,0,1,0,0,0,7.63030736371e+19,9849047,2
1465861527284019,"  %192 = add nsw i64 %190# %injectError4",37616,37600,4,1,0,0,0,2.5437398918e+18,10063885,0
Not Available,,,,,0,0,1,0,1.0,3975598,0
1465861537470570,"  %201 = sub i64 %injectError52# %phidx_9",4,20,4,1,0,0,0,2.12124722962e+20,11018095,2
Not Available,,,,,0,0,1,0,1.0,9925264,0
Not Available,,,,,0,0,1,0,1.0,12049170,0
Not Available,,,,,0,0,1,0,1.0,18476622,0
1465861558051030,"  %201 = add nsw i64 %190# %injectError",13092,-9223372036854762716,63,0,1,0,0,0.0,7697596,0
Not Available,,,,,0,0,1,0,1.0,11240668,0
Not Available,,,,,0,0,1,0,1.0,9104035,0
Not Available,,,,,0,0,1,0,1.0,9630127,0
1465861579198676,"  %192 = add nsw i64 %190# %injectError4",27166,10782,14,1,0,0,0,2.36596021155e+18,10637350,0
Not Available,,,,,0,0,1,0,1.0,7620454,0
Not Available,,,,,0,0,1,0,1.0,16290412,0
1465861597223425,"  %201 = add nsw i64 %190# %injectError",10553,-9223372036854765255,63,0,1,0,0,0.0,12665710,0
Not Available,,,,,0,0,1,0,1.0,8448922,0
Not Available,,,,,0,0,1,0,1.0,7677442,0
1465861613048174,"  %201 = sub i64 %injectError52# %phidx_9",4,20,4,1,0,0,0,3.52301204735e+20,9135610,2
Not Available,,,,,0,0,1,0,1.0,10677824,0
Not Available,,,,,0,0,1,0,1.0,10901010,0
1465861629023362,"  %212 = add i64 %190# ",108,76,5,1,0,0,0,3.97478502979e+18,8988170,0
Not Available,,,,,0,0,1,0,1.0,13416391,0
Not Available,,,,,0,0,1,0,1.0,10938424,0
Not Available,,,,,0,0,1,0,1.0,8267878,0
Not Available,,,,,0,0,1,0,1.0,10441460,0
Not Available,,,,,0,0,1,0,1.0,7942780,0
Not Available,,,,,0,0,1,0,1.0,7153715,0
Not Available,,,,,0,0,1,0,1.0,6810316,0
Not Available,,,,,0,0,1,0,1.0,4634593,0
Not Available,,,,,0,0,1,0,1.0,17457835,0
1465861673610372,"  %192 = sub i64 %injectError50# %phidx_30",4,0,2,1,0,0,0,8.69516077181e+19,8109594,2
Not Available,,,,,0,0,1,0,1.0,6254650,0
Not Available,,,,,0,0,1,0,1.0,13600168,0
1465861690120254,"  %192 = sub i64 %injectError50# %phidx_30",4,68,6,1,0,0,0,7.80208050003e+19,9149760,2
Not Available,,,,,0,0,1,0,1.0,5224042,0
Not Available,,,,,0,0,1,0,1.0,4439862,0
Not Available,,,,,0,0,1,0,1.0,14907144,0
Not Available,,,,,0,0,1,0,1.0,4850128,0
Not Available,,,,,0,0,1,0,1.0,13048570,0
Not Available,,,,,0,0,1,0,1.0,7289110,0
Not Available,,,,,0,0,1,0,1.0,10175989,0
Not Available,,,,,0,0,1,0,1.0,18512233,0
1465861734151194,"  %83 = mul nsw i64 %77# %4",12212,2305843009213706164,61,0,1,0,0,0.0,4624300,0
Not Available,,,,,0,0,1,0,1.0,11754226,0
1465861743079166,"  %201 = add nsw i64 %190# %injectError",16338,4611686018427404242,62,0,1,0,0,0.0,7121642,0
Not Available,,,,,0,0,1,0,1.0,10036974,0
Not Available,,,,,0,0,1,0,1.0,10366506,0
Not Available,,,,,0,0,1,0,1.0,4314034,0
Not Available,,,,,0,0,1,0,1.0,7131888,0
Not Available,,,,,0,0,1,0,1.0,11052752,0
Not Available,,,,,0,0,1,0,1.0,9364690,0
Not Available,,,,,0,0,1,0,1.0,10622872,0
Not Available,,,,,0,0,1,0,1.0,6525694,0
1465861780775084,"  %201 = add nsw i64 %190# %injectError",6421,6165,8,1,0,0,0,2.70228587854e+18,7717540,0
1465861787479883,"  %192 = add nsw i64 %190# %injectError4",33560,33552,3,1,0,0,0,2.09763812361e+18,9243190,0
Not Available,,,,,0,0,1,0,1.0,8399296,0
1465861798414861,"  %228 = add nuw nsw i64 %153# ",14,2305843009213693966,61,0,1,0,0,0.0,12073423,0
Not Available,,,,,0,0,1,0,1.0,6952794,0
Not Available,,,,,0,0,1,0,1.0,13743850,0
Not Available,,,,,0,0,1,0,1.0,6829226,0
Not Available,,,,,0,0,1,0,1.0,9403608,0
1465861824500179,"  %192 = sub i64 %injectError50# %phidx_30",4,-9223372036854775804,63,0,1,0,0,0.0,8364950,0
Not Available,,,,,0,0,1,0,1.0,9500382,0
Not Available,,,,,0,0,1,0,1.0,7842382,0
1465861840082118,"  %201 = add nsw i64 %190# %injectError",10544,-9223372036854765264,63,0,1,0,0,0.0,12211242,0
Not Available,,,,,0,0,1,0,1.0,16636090,0
Not Available,,,,,0,0,1,0,1.0,6464090,0
Not Available,,,,,0,0,1,0,1.0,8182996,0
Not Available,,,,,0,0,1,0,1.0,12161602,0
Not Available,,,,,0,0,1,0,1.0,9276373,0
Not Available,,,,,0,0,1,0,1.0,9091243,0
Not Available,,,,,0,0,1,0,1.0,6927220,0
Not Available,,,,,0,0,1,0,1.0,5509988,0
Not Available,,,,,0,0,1,0,1.0,5616292,0
Not Available,,,,,0,0,1,0,1.0,16972028,0
Not Available,,,,,0,0,1,0,1.0,10132210,0
Not Available,,,,,0,0,1,0,1.0,8019210,0
1465861900121551,"  %201 = add nsw i64 %190# %injectError",2840,68376,16,1,0,0,0,4.63692056947e+27,4801492,0
1465861905338614,"  %201 = add nsw i64 %190# %injectError",19662,27854,13,1,0,0,0,3.06931044156e+18,7857608,0
Not Available,,,,,0,0,1,0,1.0,8742502,0
Not Available,,,,,0,0,1,0,1.0,8449254,0
Not Available,,,,,0,0,1,0,1.0,10935010,0
Not Available,,,,,0,0,1,0,1.0,10632082,0
Not Available,,,,,0,0,1,0,1.0,8577169,0
Not Available,,,,,0,0,1,0,1.0,9036588,0
Not Available,,,,,0,0,1,0,1.0,7235350,0
1465861944113726,"  %201 = add nsw i64 %190# %injectError",20424,20425,0,1,0,0,0,3.51179508623e+18,12148465,0
