exec_key,instr_list,original_val,corrupted_val,affected_bit_pos,sdc,benign,crash,error,value_diff,dyn_instr_count,detection_count
1465918994435190,"  %333 = add nsw i32 %injectError103# %injectError9",56,48,3,1,0,0,0,66557644.5796,11855931,0
Not Available,,,,,0,0,1,0,1.0,24190223,0
1465918997298673,"  %339 = trunc i64 %injectError102 to i3",22,1046,10,1,0,0,0,225827748.295,20510478,0
Not Available,,,,,0,0,1,0,1.0,25697196,0
1465919001976541,"  %317 = add nsw i32 %314# %injectError9",729,731,1,1,0,0,0,1267730551.18,18383777,0
1465919003781321,"  %347 = add nsw i64 %313# ",37,165,7,1,0,0,0,286017310.144,15409579,0
1465919005903959,"  %348 = add nsw i32 %314# ",51,35,4,0,1,0,0,0.0,31820181,0
1465919008071335,"  %318 = sub i64 %injectError95# %phidx_11",1,16385,14,1,0,0,0,2.12269721638e+11,12274725,2
Not Available,,,,,0,0,1,0,1.0,25385521,0
Not Available,,,,,0,0,1,0,1.0,15101637,0
Not Available,,,,,0,0,1,0,1.0,31124115,0
Not Available,,,,,0,0,1,0,1.0,21108417,0
Not Available,,,,,0,0,1,0,1.0,23026728,0
Not Available,,,,,0,0,1,0,1.0,17340561,0
1465919019081974,"  %424 = sub i64 %injectError144# %phidx_43",2,6,2,1,0,0,0,1.99165545337e+11,26096315,2
Not Available,,,,,0,0,1,0,1.0,14655291,0
1465919021598318,"  %339 = trunc i64 %injectError102 to i3",28,60,5,1,0,0,0,353887383.725,14481831,0
1465919023117429,"  %391 = ashr exact i64 %injectError131# 3",1585,68719478321,36,0,1,0,0,0.0,22909165,0
Not Available,,,,,0,0,1,0,1.0,33536409,0
Not Available,,,,,0,0,1,0,1.0,32974997,0
Not Available,,,,,0,0,1,0,1.0,20643809,0
1465919030289923,"  %439 = add nsw i64 %422# %injectError14",1392,1400,3,1,0,0,0,138420459.646,31493167,0
1465919032508139,"  %429 = add i64 %injectError146# %injectError14",1325,1293,5,1,0,0,0,108779877.056,19730416,0
Not Available,,,,,0,0,1,0,1.0,18684901,0
1465919036168830,"  %341 = sext i32 %injectError109 to i6",1033,-9223372036854774775,63,0,1,0,0,0.0,22606605,0
Not Available,,,,,0,0,1,0,1.0,24656985,0
Not Available,,,,,0,0,1,0,1.0,27355180,0
Not Available,,,,,0,0,1,0,1.0,33098460,0
1465919044354194,"  %430 = shl i64 %injectError147# 3",4170413244416,3070901616640,40,1,0,0,0,25214605.8595,20905080,0
Not Available,,,,,0,0,1,0,1.0,28107076,0
Not Available,,,,,0,0,1,0,1.0,13675766,0
Not Available,,,,,0,0,1,0,1.0,35852810,0
Not Available,,,,,0,0,1,0,1.0,27410561,0
1465919053713730,"  %348 = add nsw i32 %314# ",39,55,4,1,0,0,0,527312407.513,21392161,0
Not Available,,,,,0,0,1,0,1.0,19711153,0
1465919056773441,"  %412 = sub i64 %injectError10# %phidx_12",3,2,0,1,0,0,0,1.89986861321e+11,31235448,2
Not Available,,,,,0,0,1,0,1.0,20602245,0
Not Available,,,,,0,0,1,0,1.0,35649170,0
Not Available,,,,,0,0,1,0,1.0,26107915,0
1465919066063940,"  %429 = add i64 %injectError146# %injectError14",93,70368744177757,46,0,1,0,0,0.0,26048241,0
Not Available,,,,,0,0,1,0,1.0,26776533,0
Not Available,,,,,0,0,1,0,1.0,30293781,0
Not Available,,,,,0,0,1,0,1.0,19010233,0
1465919073031217,"  %334 = sub i64 %injectError105# %injectError9",1,4611686018427387905,62,0,1,0,0,0.0,24395379,0
1465919074458685,"  %390 = add i64 %injectError130# 429496729",5866925326336,6004364279808,37,0,1,0,0,0.0,22134653,0
Not Available,,,,,0,0,1,0,1.0,31962413,0
1465919078266098,"  %333 = add nsw i32 %injectError103# %injectError9",1775,1711,6,1,0,0,0,223132339.761,24249290,0
Not Available,,,,,0,0,1,0,1.0,31887461,0
1465919083384321,"  %333 = add nsw i32 %injectError103# %injectError9",1448,1320,7,1,0,0,0,278139043.106,27715275,0
Not Available,,,,,0,0,1,0,1.0,23638533,0
Not Available,,,,,0,0,1,0,1.0,21155381,0
Not Available,,,,,0,0,1,0,1.0,19875695,0
Not Available,,,,,0,0,1,0,1.0,32580349,0
Not Available,,,,,0,0,1,0,1.0,37660045,0
1465919095156377,"  %324 = add i32 %injectError93# %injectError9",54,8246,13,1,0,0,0,48588881.8952,27554613,0
1465919097361794,"  %331 = add nuw nsw i64 %313# ",40,8796093022248,43,0,1,0,0,0.0,22395351,0
Not Available,,,,,0,0,1,0,1.0,35173586,0
1465919102664597,"  %318 = sext i32 %injectError94 to i6",837,853,4,1,0,0,0,500695729.711,25769864,0
Not Available,,,,,0,0,1,0,1.0,36325869,0
Not Available,,,,,0,0,1,0,1.0,25782921,0
Not Available,,,,,0,0,1,0,1.0,17303151,0
Not Available,,,,,0,0,1,0,1.0,23524396,0
Not Available,,,,,0,0,1,0,1.0,34017806,0
1465919113501967,"  %341 = sext i32 %injectError109 to i6",345,377,5,1,0,0,0,127878576.087,32429671,0
Not Available,,,,,0,0,1,0,1.0,21110625,0
Not Available,,,,,0,0,1,0,1.0,26026791,0
Not Available,,,,,0,0,1,0,1.0,18998293,0
Not Available,,,,,0,0,1,0,1.0,23844886,0
1465919121556260,"  %341 = sext i32 %injectError109 to i6",1153,1161,3,1,0,0,0,353447116.546,17466021,0
1465919123409645,"  %431 = ashr exact i64 %injectError148# 3",1385,1513,7,1,0,0,0,54911205.198,31799061,0
Not Available,,,,,0,0,1,0,1.0,18865443,0
Not Available,,,,,0,0,1,0,1.0,14155746,0
Not Available,,,,,0,0,1,0,1.0,31977779,0
1465919131281300,"  %430 = shl i64 %injectError147# 3",30064771072,30065033216,18,0,1,0,0,0.0,28390317,0
Not Available,,,,,0,0,1,0,1.0,32826511,0
1465919136217486,"  %429 = add i64 %injectError146# %injectError14",643,70368744178307,46,0,1,0,0,0.0,35052171,0
1465919138484234,"  %397 = add i64 %373# ",10,8,1,1,0,0,0,103606858.875,18503968,0
Not Available,,,,,0,0,1,0,1.0,19871807,0
Not Available,,,,,0,0,1,0,1.0,31604121,0
Not Available,,,,,0,0,1,0,1.0,14940544,0
Not Available,,,,,0,0,1,0,1.0,26759847,0
Not Available,,,,,0,0,1,0,1.0,20854107,0
Not Available,,,,,0,0,1,0,1.0,12393541,0
Not Available,,,,,0,0,1,0,1.0,33822156,0
Not Available,,,,,0,0,1,0,1.0,19004661,0
1465919153351061,"  %430 = shl i64 %injectError147# 3",249108103168,249242320896,27,0,1,0,0,0.0,29439111,0
Not Available,,,,,0,0,1,0,1.0,22340469,0
1465919157889377,"  %317 = add nsw i32 %314# %injectError9",2298,10490,13,1,0,0,0,176955628.727,29075976,0
1465919160039453,"  %267 = add i64 %146# ",15,134217743,27,0,1,0,0,0.0,13980071,0
Not Available,,,,,0,0,1,0,1.0,17639626,0
Not Available,,,,,0,0,1,0,1.0,14204027,0
Not Available,,,,,0,0,1,0,1.0,20914621,0
Not Available,,,,,0,0,1,0,1.0,16146921,0
Not Available,,,,,0,0,1,0,1.0,29809543,0
Not Available,,,,,0,0,1,0,1.0,30790928,0
Not Available,,,,,0,0,1,0,1.0,17791917,0
Not Available,,,,,0,0,1,0,1.0,28807905,0
Not Available,,,,,0,0,1,0,1.0,13682277,0
Not Available,,,,,0,0,1,0,1.0,24037565,0
Not Available,,,,,0,0,1,0,1.0,29410311,0
Not Available,,,,,0,0,1,0,1.0,15441645,0
Not Available,,,,,0,0,1,0,1.0,21773091,0
Not Available,,,,,0,0,1,0,1.0,29262312,0
Not Available,,,,,0,0,1,0,1.0,14437466,0
Not Available,,,,,0,0,1,0,1.0,34276043,0
Not Available,,,,,0,0,1,0,1.0,19829827,0
1465919187766801,"  %173 = add nsw i64 %160# %14",1456,5552,12,1,0,0,0,303573071.609,23026021,0
Not Available,,,,,0,0,1,0,1.0,22129641,0
1465919190967555,"  %347 = add nsw i64 %313# ",3,18014398509481987,54,0,1,0,0,0.0,23535731,0
Not Available,,,,,0,0,1,0,1.0,15650283,0
1465919194622369,"  %347 = add nsw i64 %313# ",35,8796093022243,43,0,1,0,0,0.0,36425077,0
Not Available,,,,,0,0,1,0,1.0,16441534,0
1465919199385927,"  %331 = add nuw nsw i64 %313# ",10,11,0,1,0,0,0,183250208.208,19233015,0
1465919200987326,"  %347 = add nsw i64 %313# ",25,17592186044441,44,0,1,0,0,0.0,21605976,0
Not Available,,,,,0,0,1,0,1.0,17290277,0
Not Available,,,,,0,0,1,0,1.0,14337099,0
1465919206186445,"  %424 = sub i64 %injectError144# %phidx_43",2,3,0,1,0,0,0,3.95146361945e+11,23316421,2
1465919207986940,"  %341 = sext i32 %injectError109 to i6",449,4611686018427388353,62,0,1,0,0,0.0,20628910,0
1465919210310905,"  %430 = shl i64 %injectError147# 3",6463925780480,6326486827008,37,1,0,0,0,36177859.7536,32542701,0
Not Available,,,,,0,0,1,0,1.0,39568539,0
1465919216465038,"  %424 = add nsw i64 %422# %injectError14",449,465,4,1,0,0,0,282773775.289,17523417,0
1465919218447253,"  %331 = add nuw nsw i64 %313# ",30,2251799813685278,51,0,1,0,0,0.0,24928876,0
Not Available,,,,,0,0,1,0,1.0,21691731,0
Not Available,,,,,0,0,1,0,1.0,28082895,0
Not Available,,,,,0,0,1,0,1.0,25991542,0
Not Available,,,,,0,0,1,0,1.0,25579083,0
Not Available,,,,,0,0,1,0,1.0,13425687,0
Not Available,,,,,0,0,1,0,1.0,30494805,0
1465919230515445,"  %410 = add nuw nsw i32 %404# ",35,4131,12,1,0,0,0,1281031937.98,22754641,0
Not Available,,,,,0,0,1,0,1.0,30760061,0
1465919234008370,"  %429 = add i64 %injectError146# %injectError14",1726,72057594037929662,56,0,1,0,0,0.0,25370991,0
1465919236088722,"  %428 = or i64 %422# ",27,4503599627370523,52,0,1,0,0,0.0,20470163,0
1465919237563789,"  %333 = add nsw i32 %injectError103# %injectError9",1348,9540,13,1,0,0,0,720253815.077,19019911,0
Not Available,,,,,0,0,1,0,1.0,28294149,0
1465919241986951,"  %332 = add nuw nsw i32 %314# ",16,1040,10,1,0,0,0,329455598.437,22418571,0
Not Available,,,,,0,0,1,0,1.0,18865232,0
Not Available,,,,,0,0,1,0,1.0,17165481,0
1465919245856709,"  %332 = add nuw nsw i32 %314# ",30,286,8,1,0,0,0,134040274.308,18772829,0
Not Available,,,,,0,0,1,0,1.0,23451137,0
1465919249806450,"  %320 = sub i64 %injectError95# %phidx_39",2,18,4,1,0,0,0,2.21147035453e+11,20104503,2
Not Available,,,,,0,0,1,0,1.0,24831996,0
Not Available,,,,,0,0,1,0,1.0,23479193,0
Not Available,,,,,0,0,1,0,1.0,37028685,0
Not Available,,,,,0,0,1,0,1.0,19020510,0
1465919258561735,"  %339 = trunc i64 %injectError102 to i3",30,542,9,1,0,0,0,251841331.31,38751623,0
Not Available,,,,,0,0,1,0,1.0,18191229,0
Not Available,,,,,0,0,1,0,1.0,22228953,0
Not Available,,,,,0,0,1,0,1.0,26550181,0
Not Available,,,,,0,0,1,0,1.0,15723833,0
1465919267869686,"  %331 = add nuw nsw i64 %313# ",14,2062,11,1,0,0,0,264373066.11,16808952,0
Not Available,,,,,0,0,1,0,1.0,24113365,0
Not Available,,,,,0,0,1,0,1.0,25317493,0
Not Available,,,,,0,0,1,0,1.0,37376943,0
Not Available,,,,,0,0,1,0,1.0,12287308,0
1465919276115820,"  %347 = add nsw i64 %313# ",17,4611686018427387921,62,0,1,0,0,0.0,16297045,0
1465919278244145,"  %332 = add nuw nsw i32 %314# ",14,526,9,1,0,0,0,1048061003.0,30114382,0
Not Available,,,,,0,0,1,0,1.0,24486556,0
1465919281678237,"  %317 = add nsw i32 %314# %injectError9",771,1795,10,1,0,0,0,314202577.079,22170534,0
Not Available,,,,,0,0,1,0,1.0,29651542,0
Not Available,,,,,0,0,1,0,1.0,22118901,0
1465919287867139,"  %434 = sub i64 %injectError144# %injectError14",-1,-4611686018427387905,62,0,1,0,0,0.0,22442340,0
Not Available,,,,,0,0,1,0,1.0,39748071,0
Not Available,,,,,0,0,1,0,1.0,22125927,0
Not Available,,,,,0,0,1,0,1.0,30538497,0
1465919295293877,"  %429 = add i64 %injectError146# %injectError14",795,923,7,1,0,0,0,42199831.4986,22272798,0
Not Available,,,,,0,0,1,0,1.0,20058937,0
1465919299373367,"  %424 = add nsw i64 %422# %injectError14",3234,3298,6,1,0,0,0,2879387965.04,38570527,0
1465919302042003,"  %430 = shl i64 %injectError147# 3",2718714298368,2720861782016,31,0,1,0,0,0.0,43692845,0
Not Available,,,,,0,0,1,0,1.0,14969630,0
1465919305073810,"  %332 = add nuw nsw i32 %314# ",20,28,3,1,0,0,0,505298480.417,19670511,0
1465919307049699,"  %324 = add i32 %injectError93# %injectError9",2100,2108,3,1,0,0,0,41478752.8133,26916283,0
Not Available,,,,,0,0,1,0,1.0,17255511,0
Not Available,,,,,0,0,1,0,1.0,18221809,0
Not Available,,,,,0,0,1,0,1.0,24814711,0
1465919312926527,"  %428 = or i64 %422# ",17,25,3,1,0,0,0,35033879.3208,26758633,0
Not Available,,,,,0,0,1,0,1.0,23392101,0
1465919316843209,"  %325 = sext i32 %injectError99 to i6",1251,1249,1,1,0,0,0,102932934.603,27136893,0
Not Available,,,,,0,0,1,0,1.0,15869373,0
1465919320611157,"  %347 = add nsw i64 %313# ",13,8205,13,1,0,0,0,752335008.32,30127629,0
Not Available,,,,,0,0,1,0,1.0,16311585,0
Not Available,,,,,0,0,1,0,1.0,16448247,0
Not Available,,,,,0,0,1,0,1.0,25681246,0
Not Available,,,,,0,0,1,0,1.0,26181211,0
Not Available,,,,,0,0,1,0,1.0,20066789,0
Not Available,,,,,0,0,1,0,1.0,18570320,0
Not Available,,,,,0,0,1,0,1.0,29993263,0
Not Available,,,,,0,0,1,0,1.0,21534229,0
1465919334426148,"  %174 = add nsw i64 %172# %injectError5",791,855,6,1,0,0,0,815285411.598,16965368,0
Not Available,,,,,0,0,1,0,1.0,43309101,0
Not Available,,,,,0,0,1,0,1.0,32507016,0
1465919341285067,"  %317 = add nsw i32 %314# %injectError9",1879,3927,11,1,0,0,0,384918652.619,28588386,0
Not Available,,,,,0,0,1,0,1.0,11459288,0
1465919344832019,"  %390 = add i64 %injectError130# 429496729",3328599654400,3328599654404,2,0,1,0,0,0.0,21909606,0
1465919347432706,"  %332 = add nuw nsw i32 %314# ",24,8216,13,1,0,0,0,313466656.468,30519061,0
Not Available,,,,,0,0,1,0,1.0,22925446,0
Not Available,,,,,0,0,1,0,1.0,42422967,0
Not Available,,,,,0,0,1,0,1.0,16645851,0
1465919357377845,"  %320 = sub i64 %injectError95# %phidx_39",2,8194,13,1,0,0,0,5.9923774804e+11,39330211,2
Not Available,,,,,0,0,1,0,1.0,13750257,0
Not Available,,,,,0,0,1,0,1.0,17383248,0
1465919362968228,"  %174 = add nsw i64 %172# %injectError5",1939,915,10,1,0,0,0,512034194.849,25786227,0
Not Available,,,,,0,0,1,0,1.0,24660141,0
Not Available,,,,,0,0,1,0,1.0,43175431,0
Not Available,,,,,0,0,1,0,1.0,25445201,0
Not Available,,,,,0,0,1,0,1.0,21517850,0
Not Available,,,,,0,0,1,0,1.0,24951871,0
1465919378458473,"  %347 = add nsw i64 %313# ",15,17592186044431,44,0,1,0,0,0.0,14750927,0
1465919379727020,"  %339 = trunc i64 %injectError102 to i3",4,4100,12,1,0,0,0,232481258.471,21118560,0
Not Available,,,,,0,0,1,0,1.0,31569615,0
Not Available,,,,,0,0,1,0,1.0,26003460,0
Not Available,,,,,0,0,1,0,1.0,15432333,0
1465919387465919,"  %403 = trunc i64 %injectError140 to i3",602,16986,14,0,1,0,0,0.0,22946169,0
Not Available,,,,,0,0,1,0,1.0,12035326,0
Not Available,,,,,0,0,1,0,1.0,33347001,0
1465919393969288,"  %332 = add nuw nsw i32 %314# ",6,7,0,1,0,0,0,680576529.326,38886245,0
Not Available,,,,,0,0,1,0,1.0,26324993,0
Not Available,,,,,0,0,1,0,1.0,25673215,0
Not Available,,,,,0,0,1,0,1.0,24201867,0
Not Available,,,,,0,0,1,0,1.0,23140881,0
1465919404279582,"  %325 = sext i32 %injectError99 to i6",1829,3877,11,1,0,0,0,425675983.263,28376481,0
1465919406469033,"  %324 = add i32 %injectError93# %injectError9",562,818,8,1,0,0,0,559285181.111,23440721,0
1465919408370125,"  %348 = add nsw i32 %314# ",53,49,2,1,0,0,0,478818572.217,25551379,0
1465919410704691,"  %174 = add nsw i64 %172# %injectError5",508,510,1,1,0,0,0,377061713.742,24398200,0
1465919412622100,"  %333 = add nsw i32 %injectError103# %injectError9",1218,1216,1,1,0,0,0,400346397.273,13298121,0
Not Available,,,,,0,0,1,0,1.0,33379029,0
Not Available,,,,,0,0,1,0,1.0,20186007,0
Not Available,,,,,0,0,1,0,1.0,12012231,0
1465919419595981,"  %428 = or i64 %422# ",3,515,9,1,0,0,0,406275112.619,24185021,0
Not Available,,,,,0,0,1,0,1.0,14424641,0
Not Available,,,,,0,0,1,0,1.0,21861249,0
Not Available,,,,,0,0,1,0,1.0,19911472,0
Not Available,,,,,0,0,1,0,1.0,35946645,0
Not Available,,,,,0,0,1,0,1.0,28221313,0
Not Available,,,,,0,0,1,0,1.0,14531143,0
Not Available,,,,,0,0,1,0,1.0,36999605,0
Not Available,,,,,0,0,1,0,1.0,28949981,0
Not Available,,,,,0,0,1,0,1.0,31020363,0
1465919440082332,"  %431 = sub i64 %injectError149# %phidx_15",3,4611686018427387907,62,0,1,0,0,0.0,29775596,0
Not Available,,,,,0,0,1,0,1.0,21210711,0
1465919443406482,"  %347 = add nsw i64 %313# ",17,1,4,1,0,0,0,1009523736.38,32472941,0
Not Available,,,,,0,0,1,0,1.0,20015770,0
1465919447466508,"  %334 = sext i32 %injectError104 to i6",246,8438,13,1,0,0,0,358865397.54,18462646,0
Not Available,,,,,0,0,1,0,1.0,16937796,0
Not Available,,,,,0,0,1,0,1.0,15472856,0
1465919451414907,"  %439 = sub i64 %injectError152# %phidx_29",54,-9223372036854775754,63,0,1,0,0,0.0,23634261,0
Not Available,,,,,0,0,1,0,1.0,15614912,0
Not Available,,,,,0,0,1,0,1.0,22207665,0
Not Available,,,,,0,0,1,0,1.0,36420321,0
Not Available,,,,,0,0,1,0,1.0,20648171,0
Not Available,,,,,0,0,1,0,1.0,10279532,0
Not Available,,,,,0,0,1,0,1.0,27077191,0
Not Available,,,,,0,0,1,0,1.0,20918419,0
Not Available,,,,,0,0,1,0,1.0,22381579,0
Not Available,,,,,0,0,1,0,1.0,15844849,0
Not Available,,,,,0,0,1,0,1.0,23489583,0
1465919468947414,"  %439 = add nsw i64 %422# %injectError14",1250,1266,4,1,0,0,0,67336387.626,33204569,0
1465919471779749,"  %159 = mul nsw i64 %147# %injectError1",2440,2472,5,1,0,0,0,902726715.19,39938217,0
1465919474120691,"  %213 = add nsw i64 %205# %15",822,886,6,1,0,0,0,482140693.084,26869449,0
Not Available,,,,,0,0,1,0,1.0,23684481,0
Not Available,,,,,0,0,1,0,1.0,24147221,0
1465919479173922,"  %324 = add i32 %injectError93# %injectError9",2148,2150,1,1,0,0,0,31858931.7579,24063499,0
Not Available,,,,,0,0,1,0,1.0,27978533,0
1465919482657346,"  %317 = add nsw i32 %314# %injectError9",2100,52,11,1,0,0,0,567561357.534,24528525,0
Not Available,,,,,0,0,1,0,1.0,23924165,0
Not Available,,,,,0,0,1,0,1.0,22695681,0
1465919488144174,"  %325 = sub i64 %injectError100# %injectError9",-1,-4611686018427387905,62,0,1,0,0,0.0,15449577,0
Not Available,,,,,0,0,1,0,1.0,14703697,0
1465919491044930,"  %431 = ashr exact i64 %injectError148# 3",162,2305843009213694114,61,0,1,0,0,0.0,17234805,0
Not Available,,,,,0,0,1,0,1.0,18220971,0
Not Available,,,,,0,0,1,0,1.0,17645743,0
Not Available,,,,,0,0,1,0,1.0,36120429,0
Not Available,,,,,0,0,1,0,1.0,16157268,0
1465919499418227,"  %340 = add i32 %injectError93# %injectError10",1611,1615,2,1,0,0,0,188929491.69,23180845,0
1465919502320684,"  %428 = or i64 %422# ",7,68719476743,36,0,1,0,0,0.0,38655303,0
1465919505355881,"  %439 = add nsw i64 %422# %injectError14",2144,2272,7,1,0,0,0,34948978.9335,36187891,0
1465919507806292,"  %382 = mul i64 %injectError15# %38",924,562949953422236,49,0,1,0,0,0.0,17117151,0
Not Available,,,,,0,0,1,0,1.0,36646657,0
Not Available,,,,,0,0,1,0,1.0,26218629,0
1465919513441316,"  %339 = trunc i64 %injectError102 to i3",32,1056,10,1,0,0,0,132758014.505,27625960,0
Not Available,,,,,0,0,1,0,1.0,21131277,0
Not Available,,,,,0,0,1,0,1.0,20268196,0
1465919518276353,"  %149 = mul i64 %injectError15# %14",748,684,6,0,1,0,0,0.0,21286821,0
1465919519864334,"  %174 = add nsw i64 %172# %injectError5",700,2748,11,1,0,0,0,131557361.991,26413252,0
Not Available,,,,,0,0,1,0,1.0,44522826,0
1465919525831994,"  %325 = sub i64 %injectError100# %injectError9",-1,-129,7,1,0,0,0,8.54081328879e+40,25024579,2
Not Available,,,,,0,0,1,0,1.0,25768199,0
Not Available,,,,,0,0,1,0,1.0,21087612,0
1465919531608351,"  %424 = add nsw i64 %422# %injectError14",3212,2188,10,1,0,0,0,419389969.572,41805588,0
1465919535101975,"  %439 = add nsw i64 %422# %injectError14",1175,-9223372036854774633,63,0,1,0,0,0.0,29831955,0
Not Available,,,,,0,0,1,0,1.0,17242981,0
Not Available,,,,,0,0,1,0,1.0,29848221,0
Not Available,,,,,0,0,1,0,1.0,20838111,0
Not Available,,,,,0,0,1,0,1.0,18319404,0
Not Available,,,,,0,0,1,0,1.0,29231181,0
Not Available,,,,,0,0,1,0,1.0,26570091,0
1465919547207032,"  %347 = add nsw i64 %313# ",43,67108907,26,0,1,0,0,0.0,17544513,0
Not Available,,,,,0,0,1,0,1.0,28457857,0
1465919551051663,"  %347 = add nsw i64 %313# ",5,4101,12,1,0,0,0,1052663472.94,35989411,0
Not Available,,,,,0,0,1,0,1.0,21426481,0
Not Available,,,,,0,0,1,0,1.0,17768002,0
1465919557436192,"  %334 = sext i32 %injectError104 to i6",1171,1043,7,1,0,0,0,263311796.851,22024815,0
Not Available,,,,,0,0,1,0,1.0,18817385,0
1465919562244321,"  %348 = add nsw i32 %314# ",7,4103,12,1,0,0,0,465637939.753,26347260,0
1465919564886209,"  %323 = trunc i64 %313 to i3",45,61,4,1,0,0,0,287696608.822,30328889,0
Not Available,,,,,0,0,1,0,1.0,11898321,0
1465919567718305,"  %324 = add i32 %injectError93# %injectError9",1014,886,7,1,0,0,0,19368483.2932,28136955,0
1465919569928988,"  %174 = add nsw i64 %172# %injectError5",860,4611686018427388764,62,0,1,0,0,0.0,23030535,0
Not Available,,,,,0,0,1,0,1.0,20087701,0
Not Available,,,,,0,0,1,0,1.0,19991187,0
1465919573883464,"  %403 = trunc i64 %injectError140 to i3",1116,17500,14,1,0,0,0,177347425.157,28940787,0
Not Available,,,,,0,0,1,0,1.0,21462366,0
Not Available,,,,,0,0,1,0,1.0,19341526,0
1465919579622606,"  %431 = ashr exact i64 %injectError148# 3",1211,-9223372036854774597,63,0,1,0,0,0.0,28068501,0
Not Available,,,,,0,0,1,0,1.0,21543155,0
1465919582853095,"  %347 = add nsw i64 %313# ",29,36028797018963997,55,0,1,0,0,0.0,21445129,0
Not Available,,,,,0,0,1,0,1.0,13557801,0
Not Available,,,,,0,0,1,0,1.0,15216453,0
Not Available,,,,,0,0,1,0,1.0,45004047,0
Not Available,,,,,0,0,1,0,1.0,22908639,0
Not Available,,,,,0,0,1,0,1.0,23524396,0
1465919593336863,"  %317 = add nsw i32 %314# %injectError9",502,246,8,1,0,0,0,61606986.771,13911535,0
Not Available,,,,,0,0,1,0,1.0,23739633,0
1465919598002542,"  %428 = or i64 %422# ",21,562949953421333,49,0,1,0,0,0.0,28109673,0
1465919600163890,"  %331 = add nuw nsw i64 %313# ",52,274877906996,38,0,1,0,0,0.0,33350899,0
1465919602267940,"  %320 = sub i64 %injectError95# %phidx_39",2,6,2,1,0,0,0,20594086792.6,14929873,2
1465919603553912,"  %332 = add nuw nsw i32 %314# ",32,40,3,1,0,0,0,487593697.209,24103335,0
Not Available,,,,,0,0,1,0,1.0,16067217,0
1465919606585413,"  %340 = add i32 %injectError93# %injectError10",889,857,5,1,0,0,0,73422420.9322,15554385,0
Not Available,,,,,0,0,1,0,1.0,24858921,0
Not Available,,,,,0,0,1,0,1.0,31446689,0
Not Available,,,,,0,0,1,0,1.0,36424709,0
Not Available,,,,,0,0,1,0,1.0,35049796,0
Not Available,,,,,0,0,1,0,1.0,24292443,0
Not Available,,,,,0,0,1,0,1.0,24218341,0
Not Available,,,,,0,0,1,0,1.0,13996589,0
Not Available,,,,,0,0,1,0,1.0,32459373,0
Not Available,,,,,0,0,1,0,1.0,27690589,0
Not Available,,,,,0,0,1,0,1.0,25776123,0
Not Available,,,,,0,0,1,0,1.0,15295007,0
Not Available,,,,,0,0,1,0,1.0,20300706,0
Not Available,,,,,0,0,1,0,1.0,19296291,0
Not Available,,,,,0,0,1,0,1.0,25033221,0
Not Available,,,,,0,0,1,0,1.0,25321122,0
