exec_key,instr_list,original_val,corrupted_val,affected_bit_pos,sdc,benign,crash,error,value_diff,dyn_instr_count,detection_count
1465862818722722,"  %109 = shufflevector <2 x i32> %insert70# <2 x i32> undef# <2 x i32> zeroinitialize",135,8327,13,0,1,0,0,0.0,442281538,0
1465862885076737,"  %257 = add nsw i32 %injectError186# ",5254,5250,2,1,0,0,0,1404.51590407,102501956,0
1465862905886744,"  %107 = or i32 %105# ",1,4097,12,1,0,0,0,3.20703911781,86180828,0
Not Available,,,,,0,0,1,0,1.0,301469482,0
Not Available,,,,,0,0,1,0,1.0,38187628,0
Not Available,,,,,0,0,1,0,1.0,326553628,0
Not Available,,,,,0,0,1,0,1.0,957003308,0
1465863066872305,"  %109 = shufflevector <2 x i32> %insert70# <2 x i32> undef# <2 x i32> zeroinitialize",69,131141,17,0,1,0,0,0.0,195832378,0
Not Available,,,,,0,0,1,0,1.0,282378698,0
Not Available,,,,,0,0,1,0,1.0,1197831388,0
1465863278296502,"  %110 = add <2 x i32> %insert76# <i32 0# i32 1",13,15,1,1,0,0,0,2.54671883583,25499620,0
Not Available,,,,,0,0,1,0,1.0,106821028,0
1465863307650344,"  %107 = or i32 %105# ",89,4185,12,1,0,0,0,204.194949985,214721314,0
1465863339445399,"  %258 = sub i64 %injectError188# %injectError18",2,10,3,1,0,0,0,1082900506.17,34163460,2
Not Available,,,,,0,0,1,0,1.0,610320532,0
Not Available,,,,,0,0,1,0,1.0,214240356,0
1465863510650833,"  %118 = add nsw i32 %injectError92# -",27977,27981,2,1,0,0,0,57.8159689903,1136690506,0
Not Available,,,,,0,0,1,0,1.0,874307818,0
1465863810842033,"  %131 = add nsw i32 %injectError64# %injectError1",3120,2096,10,1,0,0,0,530.984341979,129448450,0
Not Available,,,,,0,0,1,0,1.0,209998748,0
1465863936402799,"  %111 = add nsw <2 x i32> %insert82# %insert3",42039,42038,0,1,0,0,0,646.405894995,1095432940,0
Not Available,,,,,0,0,1,0,1.0,419759848,0
1465864207333509,"  %112 = extractelement <2 x i32> %insert88# i32 ",33929,50313,14,1,0,0,0,38.7149889469,1121656708,0
Not Available,,,,,0,0,1,0,1.0,1113526716,0
1465864584023209,"  %244 = extractelement <2 x i32> %insert178# i32 ",1107,5203,12,1,0,0,0,7.03378796577,357637294,0
Not Available,,,,,0,0,1,0,1.0,1440120050,0
1465864966353622,"  %113 = sub i64 %injectError90# %phidx_4",192,208,4,1,0,0,0,1274557249.27,743559580,2
1465865072387103,"  %243 = add nsw <2 x i32> %insert172# %insert15",2505,536873417,29,0,1,0,0,0.0,95643748,0
1465865117809230,"  %250 = add nsw i32 %injectError182# -",27820,19628,13,1,0,0,0,541.439806938,533420962,0
Not Available,,,,,0,0,1,0,1.0,291397838,0
Not Available,,,,,0,0,1,0,1.0,539787468,0
Not Available,,,,,0,0,1,0,1.0,755050948,0
Not Available,,,,,0,0,1,0,1.0,744858928,0
1465865645696070,"  %113 = sext i32 %injectError89 to i6",51853,51849,2,1,0,0,0,658.564918995,1724212978,0
1465865887841742,"  %138 = sext i32 %injectError103 to i6",3522,3394,7,1,0,0,0,29.2531780005,111696264,0
Not Available,,,,,0,0,1,0,1.0,238151948,0
1465865934584298,"  %107 = or i32 %105# ",27,19,3,1,0,0,0,11.2355760336,45728038,0
1465865960691103,"  %250 = add nsw i32 %injectError182# -",6440,2344,12,1,0,0,0,31049.628401,333697564,0
Not Available,,,,,0,0,1,0,1.0,305287948,0
1465866100140654,"  %278 = add i32 %237# ",4,6,1,1,0,0,0,2.58280801773,564091678,0
1465866245942323,"  %243 = add nsw <2 x i32> %insert172# %insert15",42141,44189,11,1,0,0,0,24.5909330845,1023092084,0
1465866412372699,"  %111 = add nsw <2 x i32> %insert82# %insert3",5480,33559912,25,0,1,0,0,0.0,371744362,0
1465866494185623,"  %111 = add nsw <2 x i32> %insert82# %insert3",17521,17505,4,1,0,0,0,383.042749047,502025860,0
Not Available,,,,,0,0,1,0,1.0,712197514,0
Not Available,,,,,0,0,1,0,1.0,1152158716,0
Not Available,,,,,0,0,1,0,1.0,24270724,0
1465866868344848,"  %242 = add <2 x i32> %insert166# <i32 0# i32 1",41,169,7,1,0,0,0,146.522967935,124073308,0
1465866892177222,"  %132 = sext i32 %injectError100 to i6",2737,4611686018427390641,62,0,1,0,0,0.0,68747212,0
Not Available,,,,,0,0,1,0,1.0,1182410254,0
Not Available,,,,,0,0,1,0,1.0,258545112,0
Not Available,,,,,0,0,1,0,1.0,187376428,0
Not Available,,,,,0,0,1,0,1.0,992700364,0
Not Available,,,,,0,0,1,0,1.0,30211534,0
1465867314188612,"  %269 = add nsw i32 %injectError154# %injectError14",3711,2687,10,1,0,0,0,27939.16201,224686588,0
1465867365685860,"  %242 = add <2 x i32> %insert166# <i32 0# i32 1",89,25,6,1,0,0,0,7629.94277596,295552508,0
Not Available,,,,,0,0,1,0,1.0,186807508,0
1465867476970664,"  %196 = sext i32 %injectError125 to i6",10975,134228703,27,0,1,0,0,0.0,689781778,0
Not Available,,,,,0,0,1,0,1.0,37239788,0
1465867580308335,"  %138 = sub i64 %injectError104# %injectError10",-64,9223372036854775744,63,0,1,0,0,0.0,18223588,0
1465867668630909,"  %131 = add nsw i32 %injectError64# %injectError1",41470,41406,6,1,0,0,0,1443.63918781,1403562820,0
Not Available,,,,,0,0,1,0,1.0,207502778,0
1465867914639389,"  %208 = sext i32 %injectError134 to i6",3726,-9223372036854772082,63,0,1,0,0,0.0,69712992,0
Not Available,,,,,0,0,1,0,1.0,38170782,0
Not Available,,,,,0,0,1,0,1.0,597904164,0
Not Available,,,,,0,0,1,0,1.0,1135677868,0
1465868272678345,"  %239 = or i32 %237# ",165,8357,13,1,0,0,0,77110.2067981,846244504,0
Not Available,,,,,0,0,1,0,1.0,939616888,0
1465868600088660,"  %251 = sub i64 %injectError184# %injectError18",-1,-2,0,1,0,0,0,1364853564.74,570233068,2
Not Available,,,,,0,0,1,0,1.0,407391028,0
1465868758481634,"  %242 = add <2 x i32> %insert166# <i32 0# i32 1",100,524388,19,0,1,0,0,0.0,249649948,0
Not Available,,,,,0,0,1,0,1.0,343722988,0
1465868911491293,"  %146 = add i32 %105# ",138,130,3,0,1,0,0,0.0,757551292,0
Not Available,,,,,0,0,1,0,1.0,98670448,0
1465869060091307,"  %109 = shufflevector <2 x i32> %insert70# <2 x i32> undef# <2 x i32> zeroinitialize",123,122,0,0,1,0,0,0.0,390351934,0
Not Available,,,,,0,0,1,0,1.0,499359868,0
1465869208769365,"  %108 = insertelement <2 x i32> undef# i32 %injectError64# i32 ",1,65537,16,0,1,0,0,0.0,123029146,0
Not Available,,,,,0,0,1,0,1.0,223864564,0
Not Available,,,,,0,0,1,0,1.0,801108028,0
Not Available,,,,,0,0,1,0,1.0,52869340,0
Not Available,,,,,0,0,1,0,1.0,48900052,0
1465869404701657,"  %132 = sext i32 %injectError100 to i6",23253,21205,11,1,0,0,0,5478.37633109,357140068,0
Not Available,,,,,0,0,1,0,1.0,76854988,0
1465869490345373,"  %146 = add i32 %105# ",64,0,6,0,1,0,0,0.0,504407506,0
1465869568916511,"  %146 = add i32 %105# ",12,8,2,0,1,0,0,0.0,155093512,0
1465869596519255,"  %137 = add nsw i32 %injectError64# %injectError2",1745,1744,0,1,0,0,0,1623.06887197,77420428,0
Not Available,,,,,0,0,1,0,1.0,89281294,0
Not Available,,,,,0,0,1,0,1.0,992714620,0
Not Available,,,,,0,0,1,0,1.0,297537778,0
Not Available,,,,,0,0,1,0,1.0,112475946,0
Not Available,,,,,0,0,1,0,1.0,106715548,0
Not Available,,,,,0,0,1,0,1.0,126082508,0
Not Available,,,,,0,0,1,0,1.0,1157456692,0
Not Available,,,,,0,0,1,0,1.0,82831780,0
Not Available,,,,,0,0,1,0,1.0,845087518,0
Not Available,,,,,0,0,1,0,1.0,177283204,0
Not Available,,,,,0,0,1,0,1.0,685593916,0
1465870196561680,"  %119 = sext i32 %injectError93 to i6",5470,4611686018427393374,62,0,1,0,0,0.0,151604676,0
1465870259413799,"  %241 = shufflevector <2 x i32> %insert160# <2 x i32> undef# <2 x i32> zeroinitialize",57,59,1,1,0,0,0,7.91022706032,569293570,0
1465870362784760,"  %125 = add nsw i32 %injectError96# ",9039,10063,10,1,0,0,0,2314.19672096,368597972,0
1465870436600882,"  %243 = add nsw <2 x i32> %insert172# %insert15",2537,6633,12,0,1,0,0,0.0,267014548,0
1465870553785880,"  %245 = sub i64 %injectError180# %phidx_12",254,252,1,1,0,0,0,1392633758.96,1100112028,2
Not Available,,,,,0,0,1,0,1.0,721608468,0
1465870871873133,"  %111 = add nsw <2 x i32> %insert82# %insert3",23370,23114,8,0,1,0,0,0.0,1354730878,0
Not Available,,,,,0,0,1,0,1.0,85793008,0
Not Available,,,,,0,0,1,0,1.0,400895810,0
1465871208405054,"  %118 = add nsw i32 %injectError92# -",12114,12242,7,1,0,0,0,3573.06588006,949225468,0
1465871350429402,"  %243 = add nsw <2 x i32> %insert172# %insert15",1831,3879,11,0,1,0,0,0.0,79365208,0
1465871371756221,"  %241 = shufflevector <2 x i32> %insert160# <2 x i32> undef# <2 x i32> zeroinitialize",73,8265,13,1,0,0,0,1.53014492989,145076806,0
Not Available,,,,,0,0,1,0,1.0,102390708,0
1465871438233135,"  %125 = add nsw i32 %injectError96# ",13830,12806,10,1,0,0,0,9498.66371799,468441028,0
Not Available,,,,,0,0,1,0,1.0,271879324,0
1465871592926733,"  %108 = insertelement <2 x i32> undef# i32 %injectError64# i32 ",1,129,7,0,1,0,0,0.0,1143951672,0
1465871776089185,"  %111 = add nsw <2 x i32> %insert82# %insert3",21625,21617,3,1,0,0,0,2261.38589096,396640668,0
Not Available,,,,,0,0,1,0,1.0,905356172,0
Not Available,,,,,0,0,1,0,1.0,1554885844,0
1465872307747323,"  %243 = add nsw <2 x i32> %insert172# %insert15",14043,14299,8,1,0,0,0,55.1163020134,690383484,0
Not Available,,,,,0,0,1,0,1.0,137399158,0
Not Available,,,,,0,0,1,0,1.0,28849564,0
Not Available,,,,,0,0,1,0,1.0,1031026858,0
Not Available,,,,,0,0,1,0,1.0,27343666,0
Not Available,,,,,0,0,1,0,1.0,172405170,0
Not Available,,,,,0,0,1,0,1.0,996977450,0
1465872882760884,"  %110 = add <2 x i32> %insert76# <i32 0# i32 1",40,8232,13,0,1,0,0,0.0,1625779378,0
Not Available,,,,,0,0,1,0,1.0,1632121468,0
1465873374842963,"  %278 = add i32 %237# ",54,182,7,1,0,0,0,1889.00847292,604180412,0
Not Available,,,,,0,0,1,0,1.0,307771228,0
Not Available,,,,,0,0,1,0,1.0,755234112,0
Not Available,,,,,0,0,1,0,1.0,308139356,0
Not Available,,,,,0,0,1,0,1.0,1424799820,0
Not Available,,,,,0,0,1,0,1.0,609745102,0
1465874016235474,"  %257 = add nsw i32 %injectError186# ",36714,3946,15,1,0,0,0,3644.54099691,1098313474,0
Not Available,,,,,0,0,1,0,1.0,384752188,0
Not Available,,,,,0,0,1,0,1.0,630946252,0
Not Available,,,,,0,0,1,0,1.0,632771842,0
Not Available,,,,,0,0,1,0,1.0,316726588,0
Not Available,,,,,0,0,1,0,1.0,509074412,0
1465874605149328,"  %108 = insertelement <2 x i32> undef# i32 %injectError64# i32 ",1,3,1,0,1,0,0,0.0,736733278,0
Not Available,,,,,0,0,1,0,1.0,218054188,0
Not Available,,,,,0,0,1,0,1.0,152101606,0
1465874796788983,"  %257 = add nsw i32 %injectError186# ",1298,1426,7,1,0,0,0,80700.917239,275218028,0
Not Available,,,,,0,0,1,0,1.0,1493841916,0
Not Available,,,,,0,0,1,0,1.0,321000316,0
Not Available,,,,,0,0,1,0,1.0,960655516,0
1465875249761227,"  %270 = sext i32 %injectError193 to i6",1215,1214,0,1,0,0,0,953.199258924,25612678,0
1465875286448351,"  %126 = sext i32 %injectError97 to i6",33362,49746,14,1,0,0,0,4712.67845178,532876078,0
Not Available,,,,,0,0,1,0,1.0,277632604,0
Not Available,,,,,0,0,1,0,1.0,592329628,0
Not Available,,,,,0,0,1,0,1.0,898228828,0
1465875566835323,"  %264 = sext i32 %injectError190 to i6",10254,10286,5,1,0,0,0,7637.38052404,197373358,0
1465875657061638,"  %125 = add nsw i32 %injectError96# ",21812,22324,9,1,0,0,0,4252.95721805,808560988,0
Not Available,,,,,0,0,1,0,1.0,892471372,0
Not Available,,,,,0,0,1,0,1.0,1599070620,0
1465876009430252,"  %113 = sext i32 %injectError89 to i6",4657,4145,9,1,0,0,0,309102.34937,174172702,0
Not Available,,,,,0,0,1,0,1.0,118267228,0
1465876071625562,"  %257 = add nsw i32 %injectError186# ",6152,2056,12,1,0,0,0,368325.020765,153437628,0
Not Available,,,,,0,0,1,0,1.0,1334414620,0
Not Available,,,,,0,0,1,0,1.0,1031333372,0
Not Available,,,,,0,0,1,0,1.0,297093028,0
1465876473003341,"  %111 = add nsw <2 x i32> %insert82# %insert3",21488,21496,3,0,1,0,0,0.0,438470680,0
1465876584139033,"  %111 = add nsw <2 x i32> %insert82# %insert3",22054,17958,12,1,0,0,0,432.557678938,745184098,0
Not Available,,,,,0,0,1,0,1.0,469614580,0
1465876798016424,"  %250 = add nsw i32 %injectError182# -",4826,6874,11,1,0,0,0,391126.460126,152139028,0
Not Available,,,,,0,0,1,0,1.0,115129888,0
Not Available,,,,,0,0,1,0,1.0,1129152196,0
Not Available,,,,,0,0,1,0,1.0,45550108,0
Not Available,,,,,0,0,1,0,1.0,211560028,0
Not Available,,,,,0,0,1,0,1.0,345687628,0
1465877064677313,"  %256 = extractelement <2 x i32> %insert178# i32 ",13882,13370,9,1,0,0,0,3565.72108293,455306204,0
Not Available,,,,,0,0,1,0,1.0,1220585308,0
1465877377645983,"  %264 = sext i32 %injectError190 to i6",42838,-9223372036854732970,63,0,1,0,0,0.0,1088821832,0
Not Available,,,,,0,0,1,0,1.0,1050229054,0
Not Available,,,,,0,0,1,0,1.0,156733498,0
1465877782528407,"  %111 = add nsw <2 x i32> %insert82# %insert3",540,2588,11,1,0,0,0,9.13634705544,58007428,0
1465877793772591,"  %125 = add nsw i32 %injectError96# ",827,955,7,1,0,0,0,6750.09109104,30156138,0
1465877846767966,"  %269 = add nsw i32 %injectError154# %injectError14",15407,15919,9,1,0,0,0,4260.087672,789019228,0
Not Available,,,,,0,0,1,0,1.0,592441660,0
Not Available,,,,,0,0,1,0,1.0,1662287798,0
1465878404291153,"  %132 = sub i64 %injectError101# %injectError9",146,2305843009213694098,61,0,1,0,0,0.0,331993188,0
1465878455696683,"  %118 = add nsw i32 %injectError92# -",216,16600,14,1,0,0,0,283538.853352,54921268,0
Not Available,,,,,0,0,1,0,1.0,49731028,0
Not Available,,,,,0,0,1,0,1.0,685648662,0
1465878657367344,"  %242 = add <2 x i32> %insert166# <i32 0# i32 1",103,101,1,1,0,0,0,10.3523850441,898779868,0
1465878792260609,"  %117 = extractelement <2 x i32> %insert88# i32 ",353,8545,13,1,0,0,0,28096.398333,55634398,0
Not Available,,,,,0,0,1,0,1.0,807521692,0
1465879001964723,"  %132 = sext i32 %injectError100 to i6",6539,6555,4,1,0,0,0,3589.46645308,822030508,0
Not Available,,,,,0,0,1,0,1.0,93125292,0
1465879154583791,"  %258 = sext i32 %injectError187 to i6",671,735,6,1,0,0,0,1861.61524391,298560268,0
Not Available,,,,,0,0,1,0,1.0,721313236,0
Not Available,,,,,0,0,1,0,1.0,903914012,0
Not Available,,,,,0,0,1,0,1.0,1236041788,0
1465879712146755,"  %119 = sub i64 %injectError94# %injectError9",-1,-9,3,1,0,0,0,1098669915.27,990095498,2
1465879915691000,"  %243 = add nsw <2 x i32> %insert172# %insert15",15433,31817,14,1,0,0,0,2.17314600945,899903732,0
Not Available,,,,,0,0,1,0,1.0,389295064,0
1465880168567437,"  %240 = insertelement <2 x i32> undef# i32 %injectError154# i32 ",125,8317,13,1,0,0,0,24.2972910404,1062832132,0
Not Available,,,,,0,0,1,0,1.0,997821748,0
1465880477921393,"  %111 = add nsw <2 x i32> %insert82# %insert3",309,373,6,1,0,0,0,2.88413703442,19240468,0
1465880541570794,"  %258 = sext i32 %injectError187 to i6",25297,25296,0,1,0,0,0,306.369603038,965787094,0
Not Available,,,,,0,0,1,0,1.0,281107498,0
Not Available,,,,,0,0,1,0,1.0,1476735268,0
1465881000735436,"  %269 = add nsw i32 %injectError154# %injectError14",1147,1131,4,1,0,0,0,38135.0900619,45253324,0
1465881018921419,"  %110 = add <2 x i32> %insert76# <i32 0# i32 1",83,81,1,1,0,0,0,1115.46393394,154373698,0
Not Available,,,,,0,0,1,0,1.0,42069328,0
1465881055148331,"  %240 = insertelement <2 x i32> undef# i32 %injectError154# i32 ",29,31,1,1,0,0,0,22.2051279545,66339964,0
Not Available,,,,,0,0,1,0,1.0,620314364,0
Not Available,,,,,0,0,1,0,1.0,1096816220,0
Not Available,,,,,0,0,1,0,1.0,173805308,0
Not Available,,,,,0,0,1,0,1.0,232906828,0
1465881306985380,"  %107 = or i32 %105# ",7,135,7,1,0,0,0,39.7045719624,582552226,0
Not Available,,,,,0,0,1,0,1.0,376830820,0
Not Available,,,,,0,0,1,0,1.0,111437108,0
Not Available,,,,,0,0,1,0,1.0,202524220,0
Not Available,,,,,0,0,1,0,1.0,835393948,0
Not Available,,,,,0,0,1,0,1.0,331356658,0
Not Available,,,,,0,0,1,0,1.0,1184769084,0
1465881852618244,"  %249 = extractelement <2 x i32> %insert178# i32 ",33292,33548,8,1,0,0,0,6498.77670097,1134114250,0
Not Available,,,,,0,0,1,0,1.0,234273628,0
Not Available,,,,,0,0,1,0,1.0,305821180,0
1465882112982424,"  %243 = add nsw <2 x i32> %insert172# %insert15",837,536871749,29,0,1,0,0,0.0,66361540,0
1465882129565778,"  %111 = add nsw <2 x i32> %insert82# %insert3",327,359,5,1,0,0,0,44.6495010853,69962236,0
Not Available,,,,,0,0,1,0,1.0,74085688,0
Not Available,,,,,0,0,1,0,1.0,482501848,0
1465882250497031,"  %243 = add nsw <2 x i32> %insert172# %insert15",10533,8485,11,0,1,0,0,0.0,354229420,0
Not Available,,,,,0,0,1,0,1.0,825735868,0
Not Available,,,,,0,0,1,0,1.0,240655772,0
1465882435121017,"  %214 = add nsw i32 %188# -",8,136,7,1,0,0,0,2841407.81326,207692794,0
1465882495638030,"  %240 = insertelement <2 x i32> undef# i32 %injectError154# i32 ",129,641,9,1,0,0,0,21.6601810455,428679136,0
Not Available,,,,,0,0,1,0,1.0,609051388,0
Not Available,,,,,0,0,1,0,1.0,807908878,0
Not Available,,,,,0,0,1,0,1.0,819683788,0
1465882996669531,"  %131 = add nsw i32 %injectError64# %injectError1",2324,2452,7,1,0,0,0,55275.094189,52898656,0
Not Available,,,,,0,0,1,0,1.0,515517004,0
Not Available,,,,,0,0,1,0,1.0,1517616892,0
Not Available,,,,,0,0,1,0,1.0,508238700,0
Not Available,,,,,0,0,1,0,1.0,205307228,0
Not Available,,,,,0,0,1,0,1.0,848683468,0
Not Available,,,,,0,0,1,0,1.0,233021576,0
1465883506124572,"  %242 = add <2 x i32> %insert166# <i32 0# i32 1",6,2054,11,0,1,0,0,0.0,933966082,0
1465883630778347,"  %269 = add nsw i32 %injectError154# %injectError14",9465,11513,11,1,0,0,0,692.787575006,324040924,0
Not Available,,,,,0,0,1,0,1.0,265766428,0
1465883731002617,"  %112 = extractelement <2 x i32> %insert88# i32 ",4163,4675,9,1,0,0,0,22.2813560963,366500212,0
Not Available,,,,,0,0,1,0,1.0,179263918,0
Not Available,,,,,0,0,1,0,1.0,1189908748,0
1465883983317060,"  %118 = add nsw i32 %injectError92# -",23732,23740,3,1,0,0,0,455691.787954,435492316,0
1465884043752541,"  %118 = add nsw i32 %injectError92# -",321,65,8,1,0,0,0,28204.912581,156279242,0
1465884102870690,"  %242 = add <2 x i32> %insert166# <i32 0# i32 1",96,98,1,0,1,0,0,0.0,695375306,0
Not Available,,,,,0,0,1,0,1.0,324235036,0
Not Available,,,,,0,0,1,0,1.0,1021583404,0
1465884414822062,"  %243 = add nsw <2 x i32> %insert172# %insert15",14691,14695,2,0,1,0,0,0.0,1159368966,0
Not Available,,,,,0,0,1,0,1.0,810164812,0
1465884688146250,"  %108 = insertelement <2 x i32> undef# i32 %injectError64# i32 ",1,134217729,27,0,1,0,0,0.0,144394894,0
Not Available,,,,,0,0,1,0,1.0,607764652,0
Not Available,,,,,0,0,1,0,1.0,289934992,0
Not Available,,,,,0,0,1,0,1.0,872972038,0
Not Available,,,,,0,0,1,0,1.0,514422748,0
Not Available,,,,,0,0,1,0,1.0,817192348,0
1465885072133218,"  %195 = add i32 %injectError121# ",1737,1673,6,0,1,0,0,0.0,74198908,0
Not Available,,,,,0,0,1,0,1.0,569928868,0
Not Available,,,,,0,0,1,0,1.0,440159930,0
Not Available,,,,,0,0,1,0,1.0,899385580,0
1465885324589812,"  %154 = sext i32 %injectError108 to i6",308,292,4,1,0,0,0,2128.97808909,493594246,0
1465885399961262,"  %251 = sext i32 %injectError183 to i6",18215,-9223372036854757593,63,0,1,0,0,0.0,358545028,0
Not Available,,,,,0,0,1,0,1.0,527799916,0
Not Available,,,,,0,0,1,0,1.0,364679378,0
Not Available,,,,,0,0,1,0,1.0,319269916,0
Not Available,,,,,0,0,1,0,1.0,1244584198,0
1465885673755290,"  %245 = sext i32 %injectError179 to i6",3484,3516,5,1,0,0,0,0.181053876877,440159930,0
Not Available,,,,,0,0,1,0,1.0,591624028,0
Not Available,,,,,0,0,1,0,1.0,49345948,0
1465885820796313,"  %111 = add nsw <2 x i32> %insert82# %insert3",540,2097692,21,0,1,0,0,0.0,61080670,0
Not Available,,,,,0,0,1,0,1.0,951796828,0
Not Available,,,,,0,0,1,0,1.0,177541588,0
Not Available,,,,,0,0,1,0,1.0,982622188,0
Not Available,,,,,0,0,1,0,1.0,259996336,0
1465886152055075,"  %249 = extractelement <2 x i32> %insert178# i32 ",60156,191228,17,1,0,0,0,1.02635515665e+267,1470890650,0
Not Available,,,,,0,0,1,0,1.0,498333248,0
Not Available,,,,,0,0,1,0,1.0,770244256,0
Not Available,,,,,0,0,1,0,1.0,1542422140,0
1465886833294398,"  %113 = sext i32 %injectError89 to i6",21167,17071,12,1,0,0,0,85631.038106,1450791304,0
Not Available,,,,,0,0,1,0,1.0,141162928,0
1465887063449615,"  %244 = extractelement <2 x i32> %insert178# i32 ",13331,13315,4,1,0,0,0,86047.2951801,822181330,0
1465887179853082,"  %119 = sext i32 %injectError93 to i6",12824,12952,7,1,0,0,0,4673.27122808,374658598,0
Not Available,,,,,0,0,1,0,1.0,866049916,0
Not Available,,,,,0,0,1,0,1.0,424866628,0
Not Available,,,,,0,0,1,0,1.0,23506588,0
1465887431157267,"  %112 = extractelement <2 x i32> %insert88# i32 ",47694,47630,6,1,0,0,0,135191.338208,1032480028,0
Not Available,,,,,0,0,1,0,1.0,39468028,0
Not Available,,,,,0,0,1,0,1.0,91860418,0
1465887590988708,"  %109 = shufflevector <2 x i32> %insert70# <2 x i32> undef# <2 x i32> zeroinitialize",5,524293,19,0,1,0,0,0.0,53964488,0
1465887643565121,"  %132 = sext i32 %injectError100 to i6",29519,29535,4,1,0,0,0,691.379778147,964225948,0
Not Available,,,,,0,0,1,0,1.0,1098349028,0
Not Available,,,,,0,0,1,0,1.0,973468228,0
Not Available,,,,,0,0,1,0,1.0,487821868,0
Not Available,,,,,0,0,1,0,1.0,320094220,0
1465888030028676,"  %250 = add nsw i32 %injectError182# -",11484,3292,13,1,0,0,0,1278.90263999,286640668,0
1465888070172380,"  %278 = add i32 %237# ",66,64,1,0,1,0,0,0.0,138131164,0
Not Available,,,,,0,0,1,0,1.0,21381268,0
1465888130889692,"  %108 = insertelement <2 x i32> undef# i32 %injectError64# i32 ",1,257,8,0,1,0,0,0.0,885092328,0
1465888286714882,"  %245 = sub i64 %injectError180# %phidx_12",256,272,4,1,0,0,0,1224340843.13,1354159324,2
Not Available,,,,,0,0,1,0,1.0,701916188,0
Not Available,,,,,0,0,1,0,1.0,54682408,0
Not Available,,,,,0,0,1,0,1.0,297629542,0
Not Available,,,,,0,0,1,0,1.0,641069128,0
1465888602050869,"  %244 = extractelement <2 x i32> %insert178# i32 ",4169,4168,0,1,0,0,0,1456.59251106,93993928,0
Not Available,,,,,0,0,1,0,1.0,708442268,0
Not Available,,,,,0,0,1,0,1.0,414423916,0
Not Available,,,,,0,0,1,0,1.0,229738294,0
Not Available,,,,,0,0,1,0,1.0,103317820,0
Not Available,,,,,0,0,1,0,1.0,42347368,0
Not Available,,,,,0,0,1,0,1.0,60890858,0
1465888820582970,"  %243 = add nsw <2 x i32> %insert172# %insert15",2335,2334,0,0,1,0,0,0.0,363594268,0
Not Available,,,,,0,0,1,0,1.0,39397144,0
Not Available,,,,,0,0,1,0,1.0,796115740,0
Not Available,,,,,0,0,1,0,1.0,757551292,0
Not Available,,,,,0,0,1,0,1.0,1185785020,0
1465889141745052,"  %264 = sext i32 %injectError190 to i6",19642,19898,8,1,0,0,0,96393.1554401,312924712,0
1465889183172498,"  %132 = sext i32 %injectError100 to i6",5871,5867,2,1,0,0,0,189.877607107,149417596,0
1465889210237594,"  %243 = add nsw <2 x i32> %insert172# %insert15",5473,5475,1,0,1,0,0,0.0,225074878,0
Not Available,,,,,0,0,1,0,1.0,134783908,0
Not Available,,,,,0,0,1,0,1.0,367194408,0
Not Available,,,,,0,0,1,0,1.0,764564068,0
Not Available,,,,,0,0,1,0,1.0,202377058,0
